metro_nonmetro,year,county_name,state_abbr,geoId,value
Nonmetropolitan,2022,"Marshall County",IA,us-ia-127,"Whole county is shortage area"
Nonmetropolitan,2022,"Mitchell County",IA,us-ia-131,"Whole county is shortage area"
Nonmetropolitan,2022,"Monona County",IA,us-ia-133,"Part of county is shortage area"
Nonmetropolitan,2022,"Monroe County",IA,us-ia-135,"Whole county is shortage area"
Nonmetropolitan,2022,"Montgomery County",IA,us-ia-137,"None of county is shortage area"
Nonmetropolitan,2022,"Muscatine County",IA,us-ia-139,"Part of county is shortage area"
Nonmetropolitan,2022,"O'Brien County",IA,us-ia-141,"Whole county is shortage area"
Nonmetropolitan,2022,"Osceola County",IA,us-ia-143,"Whole county is shortage area"
Nonmetropolitan,2022,"Page County",IA,us-ia-145,"Whole county is shortage area"
Nonmetropolitan,2022,"Palo Alto County",IA,us-ia-147,"Whole county is shortage area"
Nonmetropolitan,2022,"Plymouth County",IA,us-ia-149,"Part of county is shortage area"
Nonmetropolitan,2022,"Pocahontas County",IA,us-ia-151,"Whole county is shortage area"
Nonmetropolitan,2022,"Poweshiek County",IA,us-ia-157,"Whole county is shortage area"
Nonmetropolitan,2022,"Ringgold County",IA,us-ia-159,"Whole county is shortage area"
Nonmetropolitan,2022,"Sac County",IA,us-ia-161,"Whole county is shortage area"
Nonmetropolitan,2022,"Shelby County",IA,us-ia-165,"Whole county is shortage area"
Nonmetropolitan,2022,"Sioux County",IA,us-ia-167,"Part of county is shortage area"
Nonmetropolitan,2022,"Tama County",IA,us-ia-171,"Whole county is shortage area"
Nonmetropolitan,2022,"Taylor County",IA,us-ia-173,"Whole county is shortage area"
Nonmetropolitan,2022,"Union County",IA,us-ia-175,"Part of county is shortage area"
Nonmetropolitan,2022,"Van Buren County",IA,us-ia-177,"Part of county is shortage area"
Nonmetropolitan,2022,"Wapello County",IA,us-ia-179,"Whole county is shortage area"
Nonmetropolitan,2022,"Wayne County",IA,us-ia-185,"Part of county is shortage area"
Nonmetropolitan,2022,"Webster County",IA,us-ia-187,"Whole county is shortage area"
Nonmetropolitan,2022,"Winnebago County",IA,us-ia-189,"None of county is shortage area"
Nonmetropolitan,2022,"Winneshiek County",IA,us-ia-191,"Part of county is shortage area"
Nonmetropolitan,2022,"Worth County",IA,us-ia-195,"Whole county is shortage area"
Nonmetropolitan,2022,"Wright County",IA,us-ia-197,"Whole county is shortage area"
Nonmetropolitan,2022,"Adams County",ID,us-id-003,"Part of county is shortage area"
Nonmetropolitan,2022,"Bear Lake County",ID,us-id-007,"Whole county is shortage area"
Nonmetropolitan,2022,"Benewah County",ID,us-id-009,"Whole county is shortage area"
Nonmetropolitan,2022,"Bingham County",ID,us-id-011,"Part of county is shortage area"
Nonmetropolitan,2022,"Blaine County",ID,us-id-013,"Whole county is shortage area"
Nonmetropolitan,2022,"Bonner County",ID,us-id-017,"Part of county is shortage area"
Nonmetropolitan,2022,"Boundary County",ID,us-id-021,"Whole county is shortage area"
Nonmetropolitan,2022,"Camas County",ID,us-id-025,"Whole county is shortage area"
Nonmetropolitan,2022,"Caribou County",ID,us-id-029,"Whole county is shortage area"
Nonmetropolitan,2022,"Cassia County",ID,us-id-031,"Part of county is shortage area"
Nonmetropolitan,2022,"Clark County",ID,us-id-033,"Whole county is shortage area"
Nonmetropolitan,2022,"Clearwater County",ID,us-id-035,"Whole county is shortage area"
Nonmetropolitan,2022,"Custer County",ID,us-id-037,"Part of county is shortage area"
Nonmetropolitan,2022,"Elmore County",ID,us-id-039,"Part of county is shortage area"
Nonmetropolitan,2022,"Fremont County",ID,us-id-043,"Whole county is shortage area"
Nonmetropolitan,2022,"Gooding County",ID,us-id-047,"Whole county is shortage area"
Nonmetropolitan,2022,"Idaho County",ID,us-id-049,"Whole county is shortage area"
Nonmetropolitan,2022,"Latah County",ID,us-id-057,"Whole county is shortage area"
Nonmetropolitan,2022,"Lemhi County",ID,us-id-059,"Whole county is shortage area"
Nonmetropolitan,2022,"Lewis County",ID,us-id-061,"Part of county is shortage area"
Nonmetropolitan,2022,"Lincoln County",ID,us-id-063,"Whole county is shortage area"
Nonmetropolitan,2022,"Madison County",ID,us-id-065,"Whole county is shortage area"
Nonmetropolitan,2022,"Minidoka County",ID,us-id-067,"Whole county is shortage area"
Nonmetropolitan,2022,"Oneida County",ID,us-id-071,"Whole county is shortage area"
Nonmetropolitan,2022,"Payette County",ID,us-id-075,"Part of county is shortage area"
Nonmetropolitan,2022,"Shoshone County",ID,us-id-079,"Whole county is shortage area"
Nonmetropolitan,2022,"Teton County",ID,us-id-081,"Whole county is shortage area"
Nonmetropolitan,2022,"Valley County",ID,us-id-085,"Part of county is shortage area"
Nonmetropolitan,2022,"Washington County",ID,us-id-087,"Whole county is shortage area"
Nonmetropolitan,2022,"Adams County",IL,us-il-001,"Whole county is shortage area"
Nonmetropolitan,2022,"Brown County",IL,us-il-009,"Whole county is shortage area"
Nonmetropolitan,2022,"Bureau County",IL,us-il-011,"Whole county is shortage area"
Nonmetropolitan,2022,"Carroll County",IL,us-il-015,"Whole county is shortage area"
Nonmetropolitan,2022,"Cass County",IL,us-il-017,"Whole county is shortage area"
Nonmetropolitan,2022,"Christian County",IL,us-il-021,"Whole county is shortage area"
Nonmetropolitan,2022,"Clark County",IL,us-il-023,"Whole county is shortage area"
Nonmetropolitan,2022,"Clay County",IL,us-il-025,"Whole county is shortage area"
Nonmetropolitan,2022,"Coles County",IL,us-il-029,"Whole county is shortage area"
Nonmetropolitan,2022,"Crawford County",IL,us-il-033,"Whole county is shortage area"
Nonmetropolitan,2022,"Cumberland County",IL,us-il-035,"Whole county is shortage area"
Nonmetropolitan,2022,"De Witt County",IL,us-il-039,"Whole county is shortage area"
Nonmetropolitan,2022,"Douglas County",IL,us-il-041,"Whole county is shortage area"
Nonmetropolitan,2022,"Edgar County",IL,us-il-045,"Whole county is shortage area"
Nonmetropolitan,2022,"Edwards County",IL,us-il-047,"Whole county is shortage area"
Nonmetropolitan,2022,"Effingham County",IL,us-il-049,"Part of county is shortage area"
Nonmetropolitan,2022,"Fayette County",IL,us-il-051,"Whole county is shortage area"
Nonmetropolitan,2022,"Ford County",IL,us-il-053,"Part of county is shortage area"
Nonmetropolitan,2022,"Franklin County",IL,us-il-055,"Whole county is shortage area"
Nonmetropolitan,2022,"Gallatin County",IL,us-il-059,"Whole county is shortage area"
Nonmetropolitan,2022,"Greene County",IL,us-il-061,"Part of county is shortage area"
Nonmetropolitan,2022,"Hamilton County",IL,us-il-065,"Whole county is shortage area"
Nonmetropolitan,2022,"Hancock County",IL,us-il-067,"Whole county is shortage area"
Nonmetropolitan,2022,"Hardin County",IL,us-il-069,"Whole county is shortage area"
Nonmetropolitan,2022,"Henderson County",IL,us-il-071,"Whole county is shortage area"
Nonmetropolitan,2022,"Iroquois County",IL,us-il-075,"Part of county is shortage area"
Nonmetropolitan,2022,"Jasper County",IL,us-il-079,"Whole county is shortage area"
Nonmetropolitan,2022,"Jefferson County",IL,us-il-081,"Whole county is shortage area"
Nonmetropolitan,2022,"Jo Daviess County",IL,us-il-085,"Whole county is shortage area"
Nonmetropolitan,2022,"Knox County",IL,us-il-095,"Whole county is shortage area"
Nonmetropolitan,2022,"LaSalle County",IL,us-il-099,"Part of county is shortage area"
Nonmetropolitan,2022,"Lawrence County",IL,us-il-101,"Whole county is shortage area"
Nonmetropolitan,2022,"Lee County",IL,us-il-103,"Part of county is shortage area"
Nonmetropolitan,2022,"Livingston County",IL,us-il-105,"Part of county is shortage area"
Nonmetropolitan,2022,"Logan County",IL,us-il-107,"Whole county is shortage area"
Nonmetropolitan,2022,"Marion County",IL,us-il-121,"Part of county is shortage area"
Nonmetropolitan,2022,"Mason County",IL,us-il-125,"Whole county is shortage area"
Nonmetropolitan,2022,"Massac County",IL,us-il-127,"Whole county is shortage area"
Nonmetropolitan,2022,"McDonough County",IL,us-il-109,"Part of county is shortage area"
Nonmetropolitan,2022,"Montgomery County",IL,us-il-135,"Whole county is shortage area"
Nonmetropolitan,2022,"Morgan County",IL,us-il-137,"Whole county is shortage area"
Nonmetropolitan,2022,"Moultrie County",IL,us-il-139,"Whole county is shortage area"
Nonmetropolitan,2022,"Ogle County",IL,us-il-141,"Whole county is shortage area"
Nonmetropolitan,2022,"Perry County",IL,us-il-145,"Whole county is shortage area"
Nonmetropolitan,2022,"Pike County",IL,us-il-149,"Whole county is shortage area"
Nonmetropolitan,2022,"Pope County",IL,us-il-151,"Whole county is shortage area"
Nonmetropolitan,2022,"Pulaski County",IL,us-il-153,"Whole county is shortage area"
Nonmetropolitan,2022,"Putnam County",IL,us-il-155,"Whole county is shortage area"
Nonmetropolitan,2022,"Randolph County",IL,us-il-157,"Part of county is shortage area"
Nonmetropolitan,2022,"Richland County",IL,us-il-159,"Whole county is shortage area"
Nonmetropolitan,2022,"Saline County",IL,us-il-165,"Whole county is shortage area"
Nonmetropolitan,2022,"Schuyler County",IL,us-il-169,"Whole county is shortage area"
Nonmetropolitan,2022,"Scott County",IL,us-il-171,"Whole county is shortage area"
Nonmetropolitan,2022,"Shelby County",IL,us-il-173,"Whole county is shortage area"
Nonmetropolitan,2022,"Stephenson County",IL,us-il-177,"Whole county is shortage area"
Nonmetropolitan,2022,"Union County",IL,us-il-181,"Whole county is shortage area"
Nonmetropolitan,2022,"Wabash County",IL,us-il-185,"Whole county is shortage area"
Nonmetropolitan,2022,"Warren County",IL,us-il-187,"Part of county is shortage area"
Nonmetropolitan,2022,"Washington County",IL,us-il-189,"Part of county is shortage area"
Nonmetropolitan,2022,"Wayne County",IL,us-il-191,"Whole county is shortage area"
Nonmetropolitan,2022,"White County",IL,us-il-193,"Whole county is shortage area"
Nonmetropolitan,2022,"Whiteside County",IL,us-il-195,"Whole county is shortage area"
Nonmetropolitan,2022,"Adams County",IN,us-in-001,"Whole county is shortage area"
Nonmetropolitan,2022,"Blackford County",IN,us-in-009,"Whole county is shortage area"
Nonmetropolitan,2022,"Cass County",IN,us-in-017,"Whole county is shortage area"
Nonmetropolitan,2022,"Clinton County",IN,us-in-023,"Whole county is shortage area"
Nonmetropolitan,2022,"Crawford County",IN,us-in-025,"Whole county is shortage area"
Nonmetropolitan,2022,"Daviess County",IN,us-in-027,"Whole county is shortage area"
Nonmetropolitan,2022,"Decatur County",IN,us-in-031,"Whole county is shortage area"
Nonmetropolitan,2022,"DeKalb County",IN,us-in-033,"Whole county is shortage area"
Nonmetropolitan,2022,"Dubois County",IN,us-in-037,"None of county is shortage area"
Nonmetropolitan,2022,"Fayette County",IN,us-in-041,"Whole county is shortage area"
Nonmetropolitan,2022,"Fountain County",IN,us-in-045,"Whole county is shortage area"
Nonmetropolitan,2022,"Fulton County",IN,us-in-049,"Whole county is shortage area"
Nonmetropolitan,2022,"Gibson County",IN,us-in-051,"Whole county is shortage area"
Nonmetropolitan,2022,"Grant County",IN,us-in-053,"Whole county is shortage area"
Nonmetropolitan,2022,"Greene County",IN,us-in-055,"Part of county is shortage area"
Nonmetropolitan,2022,"Henry County",IN,us-in-065,"Part of county is shortage area"
Nonmetropolitan,2022,"Huntington County",IN,us-in-069,"Whole county is shortage area"
Nonmetropolitan,2022,"Jackson County",IN,us-in-071,"Whole county is shortage area"
Nonmetropolitan,2022,"Jay County",IN,us-in-075,"Whole county is shortage area"
Nonmetropolitan,2022,"Jefferson County",IN,us-in-077,"None of county is shortage area"
Nonmetropolitan,2022,"Jennings County",IN,us-in-079,"Whole county is shortage area"
Nonmetropolitan,2022,"Knox County",IN,us-in-083,"Part of county is shortage area"
Nonmetropolitan,2022,"Kosciusko County",IN,us-in-085,"None of county is shortage area"
Nonmetropolitan,2022,"LaGrange County",IN,us-in-087,"Whole county is shortage area"
Nonmetropolitan,2022,"Lawrence County",IN,us-in-093,"Whole county is shortage area"
Nonmetropolitan,2022,"Marshall County",IN,us-in-099,"Whole county is shortage area"
Nonmetropolitan,2022,"Martin County",IN,us-in-101,"Whole county is shortage area"
Nonmetropolitan,2022,"Miami County",IN,us-in-103,"Whole county is shortage area"
Nonmetropolitan,2022,"Montgomery County",IN,us-in-107,"Whole county is shortage area"
Nonmetropolitan,2022,"Noble County",IN,us-in-113,"Whole county is shortage area"
Nonmetropolitan,2022,"Orange County",IN,us-in-117,"Whole county is shortage area"
Nonmetropolitan,2022,"Perry County",IN,us-in-123,"Whole county is shortage area"
Nonmetropolitan,2022,"Pike County",IN,us-in-125,"Whole county is shortage area"
Nonmetropolitan,2022,"Pulaski County",IN,us-in-131,"Whole county is shortage area"
Nonmetropolitan,2022,"Randolph County",IN,us-in-135,"Whole county is shortage area"
Nonmetropolitan,2022,"Ripley County",IN,us-in-137,"Whole county is shortage area"
Nonmetropolitan,2022,"Rush County",IN,us-in-139,"Whole county is shortage area"
Nonmetropolitan,2022,"Scott County",IN,us-in-143,"Whole county is shortage area"
Nonmetropolitan,2022,"Spencer County",IN,us-in-147,"Whole county is shortage area"
Nonmetropolitan,2022,"Starke County",IN,us-in-149,"Whole county is shortage area"
Nonmetropolitan,2022,"Steuben County",IN,us-in-151,"Whole county is shortage area"
Nonmetropolitan,2022,"Switzerland County",IN,us-in-155,"Whole county is shortage area"
Nonmetropolitan,2022,"Tipton County",IN,us-in-159,"None of county is shortage area"
Nonmetropolitan,2022,"Wabash County",IN,us-in-169,"Whole county is shortage area"
Nonmetropolitan,2022,"Wayne County",IN,us-in-177,"Whole county is shortage area"
Nonmetropolitan,2022,"Wells County",IN,us-in-179,"None of county is shortage area"
Nonmetropolitan,2022,"White County",IN,us-in-181,"Whole county is shortage area"
Nonmetropolitan,2022,"Allen County",KS,us-ks-001,"Whole county is shortage area"
Nonmetropolitan,2022,"Anderson County",KS,us-ks-003,"Whole county is shortage area"
Nonmetropolitan,2022,"Atchison County",KS,us-ks-005,"Whole county is shortage area"
Nonmetropolitan,2022,"Barber County",KS,us-ks-007,"Whole county is shortage area"
Nonmetropolitan,2022,"Barton County",KS,us-ks-009,"Whole county is shortage area"
Nonmetropolitan,2022,"Bourbon County",KS,us-ks-011,"Whole county is shortage area"
Nonmetropolitan,2022,"Brown County",KS,us-ks-013,"Whole county is shortage area"
Nonmetropolitan,2022,"Chase County",KS,us-ks-017,"Whole county is shortage area"
Nonmetropolitan,2022,"Chautauqua County",KS,us-ks-019,"Whole county is shortage area"
Nonmetropolitan,2022,"Cherokee County",KS,us-ks-021,"Whole county is shortage area"
Nonmetropolitan,2022,"Cheyenne County",KS,us-ks-023,"Whole county is shortage area"
Nonmetropolitan,2022,"Clark County",KS,us-ks-025,"Whole county is shortage area"
Nonmetropolitan,2022,"Clay County",KS,us-ks-027,"Whole county is shortage area"
Nonmetropolitan,2022,"Cloud County",KS,us-ks-029,"Whole county is shortage area"
Nonmetropolitan,2022,"Coffey County",KS,us-ks-031,"Whole county is shortage area"
Nonmetropolitan,2022,"Comanche County",KS,us-ks-033,"Whole county is shortage area"
Nonmetropolitan,2022,"Cowley County",KS,us-ks-035,"Whole county is shortage area"
Nonmetropolitan,2022,"Crawford County",KS,us-ks-037,"Whole county is shortage area"
Nonmetropolitan,2022,"Decatur County",KS,us-ks-039,"Whole county is shortage area"
Nonmetropolitan,2022,"Dickinson County",KS,us-ks-041,"Part of county is shortage area"
Nonmetropolitan,2022,"Edwards County",KS,us-ks-047,"Whole county is shortage area"
Nonmetropolitan,2022,"Elk County",KS,us-ks-049,"Whole county is shortage area"
Nonmetropolitan,2022,"Ellis County",KS,us-ks-051,"Whole county is shortage area"
Nonmetropolitan,2022,"Ellsworth County",KS,us-ks-053,"Whole county is shortage area"
Nonmetropolitan,2022,"Finney County",KS,us-ks-055,"Whole county is shortage area"
Nonmetropolitan,2022,"Ford County",KS,us-ks-057,"Whole county is shortage area"
Nonmetropolitan,2022,"Franklin County",KS,us-ks-059,"Whole county is shortage area"
Nonmetropolitan,2022,"Gove County",KS,us-ks-063,"Whole county is shortage area"
Nonmetropolitan,2022,"Graham County",KS,us-ks-065,"Whole county is shortage area"
Nonmetropolitan,2022,"Grant County",KS,us-ks-067,"Whole county is shortage area"
Nonmetropolitan,2022,"Gray County",KS,us-ks-069,"Whole county is shortage area"
Nonmetropolitan,2022,"Greeley County",KS,us-ks-071,"Whole county is shortage area"
Nonmetropolitan,2022,"Greenwood County",KS,us-ks-073,"Part of county is shortage area"
Nonmetropolitan,2022,"Hamilton County",KS,us-ks-075,"Whole county is shortage area"
Nonmetropolitan,2022,"Harper County",KS,us-ks-077,"Whole county is shortage area"
Nonmetropolitan,2022,"Haskell County",KS,us-ks-081,"Whole county is shortage area"
Nonmetropolitan,2022,"Hodgeman County",KS,us-ks-083,"Whole county is shortage area"
Nonmetropolitan,2022,"Jewell County",KS,us-ks-089,"Whole county is shortage area"
Nonmetropolitan,2022,"Kearny County",KS,us-ks-093,"Whole county is shortage area"
Nonmetropolitan,2022,"Kingman County",KS,us-ks-095,"Part of county is shortage area"
Nonmetropolitan,2022,"Kiowa County",KS,us-ks-097,"Whole county is shortage area"
Nonmetropolitan,2022,"Labette County",KS,us-ks-099,"Whole county is shortage area"
Nonmetropolitan,2022,"Lane County",KS,us-ks-101,"Whole county is shortage area"
Nonmetropolitan,2022,"Lincoln County",KS,us-ks-105,"Whole county is shortage area"
Nonmetropolitan,2022,"Logan County",KS,us-ks-109,"Whole county is shortage area"
Nonmetropolitan,2022,"Lyon County",KS,us-ks-111,"Whole county is shortage area"
Nonmetropolitan,2022,"Marion County",KS,us-ks-115,"Part of county is shortage area"
Nonmetropolitan,2022,"Marshall County",KS,us-ks-117,"Whole county is shortage area"
Nonmetropolitan,2022,"McPherson County",KS,us-ks-113,"Part of county is shortage area"
Nonmetropolitan,2022,"Meade County",KS,us-ks-119,"Part of county is shortage area"
Nonmetropolitan,2022,"Mitchell County",KS,us-ks-123,"Whole county is shortage area"
Nonmetropolitan,2022,"Montgomery County",KS,us-ks-125,"Whole county is shortage area"
Nonmetropolitan,2022,"Morris County",KS,us-ks-127,"Part of county is shortage area"
Nonmetropolitan,2022,"Morton County",KS,us-ks-129,"Whole county is shortage area"
Nonmetropolitan,2022,"Nemaha County",KS,us-ks-131,"Part of county is shortage area"
Nonmetropolitan,2022,"Neosho County",KS,us-ks-133,"Whole county is shortage area"
Nonmetropolitan,2022,"Ness County",KS,us-ks-135,"Whole county is shortage area"
Nonmetropolitan,2022,"Norton County",KS,us-ks-137,"Whole county is shortage area"
Nonmetropolitan,2022,"Osborne County",KS,us-ks-141,"Whole county is shortage area"
Nonmetropolitan,2022,"Ottawa County",KS,us-ks-143,"Whole county is shortage area"
Nonmetropolitan,2022,"Pawnee County",KS,us-ks-145,"Whole county is shortage area"
Nonmetropolitan,2022,"Phillips County",KS,us-ks-147,"Whole county is shortage area"
Nonmetropolitan,2022,"Pratt County",KS,us-ks-151,"Whole county is shortage area"
Nonmetropolitan,2022,"Rawlins County",KS,us-ks-153,"Whole county is shortage area"
Nonmetropolitan,2022,"Reno County",KS,us-ks-155,"Part of county is shortage area"
Nonmetropolitan,2022,"Republic County",KS,us-ks-157,"Whole county is shortage area"
Nonmetropolitan,2022,"Rice County",KS,us-ks-159,"Whole county is shortage area"
Nonmetropolitan,2022,"Rooks County",KS,us-ks-163,"Whole county is shortage area"
Nonmetropolitan,2022,"Rush County",KS,us-ks-165,"Whole county is shortage area"
Nonmetropolitan,2022,"Russell County",KS,us-ks-167,"Whole county is shortage area"
Nonmetropolitan,2022,"Saline County",KS,us-ks-169,"Part of county is shortage area"
Nonmetropolitan,2022,"Scott County",KS,us-ks-171,"Part of county is shortage area"
Nonmetropolitan,2022,"Seward County",KS,us-ks-175,"Whole county is shortage area"
Nonmetropolitan,2022,"Sheridan County",KS,us-ks-179,"Whole county is shortage area"
Nonmetropolitan,2022,"Sherman County",KS,us-ks-181,"Whole county is shortage area"
Nonmetropolitan,2022,"Smith County",KS,us-ks-183,"Whole county is shortage area"
Nonmetropolitan,2022,"Stafford County",KS,us-ks-185,"Whole county is shortage area"
Nonmetropolitan,2022,"Stanton County",KS,us-ks-187,"Whole county is shortage area"
Nonmetropolitan,2022,"Stevens County",KS,us-ks-189,"Whole county is shortage area"
Nonmetropolitan,2022,"Thomas County",KS,us-ks-193,"Whole county is shortage area"
Nonmetropolitan,2022,"Trego County",KS,us-ks-195,"Whole county is shortage area"
Nonmetropolitan,2022,"Wallace County",KS,us-ks-199,"Whole county is shortage area"
Nonmetropolitan,2022,"Washington County",KS,us-ks-201,"Whole county is shortage area"
Nonmetropolitan,2022,"Wichita County",KS,us-ks-203,"Whole county is shortage area"
Nonmetropolitan,2022,"Wilson County",KS,us-ks-205,"Whole county is shortage area"
Nonmetropolitan,2022,"Woodson County",KS,us-ks-207,"Part of county is shortage area"
Nonmetropolitan,2022,"Adair County",KY,us-ky-001,"Whole county is shortage area"
Nonmetropolitan,2022,"Anderson County",KY,us-ky-005,"Whole county is shortage area"
Nonmetropolitan,2022,"Ballard County",KY,us-ky-007,"Whole county is shortage area"
Nonmetropolitan,2022,"Barren County",KY,us-ky-009,"Whole county is shortage area"
Nonmetropolitan,2022,"Bath County",KY,us-ky-011,"Whole county is shortage area"
Nonmetropolitan,2022,"Bell County",KY,us-ky-013,"Whole county is shortage area"
Nonmetropolitan,2022,"Boyle County",KY,us-ky-021,"Whole county is shortage area"
Nonmetropolitan,2022,"Breathitt County",KY,us-ky-025,"Whole county is shortage area"
Nonmetropolitan,2022,"Breckinridge County",KY,us-ky-027,"Whole county is shortage area"
Nonmetropolitan,2022,"Caldwell County",KY,us-ky-033,"Whole county is shortage area"
Nonmetropolitan,2022,"Calloway County",KY,us-ky-035,"Whole county is shortage area"
Nonmetropolitan,2022,"Carlisle County",KY,us-ky-039,"Whole county is shortage area"
Nonmetropolitan,2022,"Carroll County",KY,us-ky-041,"Whole county is shortage area"
Nonmetropolitan,2022,"Casey County",KY,us-ky-045,"Whole county is shortage area"
Nonmetropolitan,2022,"Clay County",KY,us-ky-051,"Whole county is shortage area"
Nonmetropolitan,2022,"Clinton County",KY,us-ky-053,"Whole county is shortage area"
Nonmetropolitan,2022,"Crittenden County",KY,us-ky-055,"Whole county is shortage area"
Nonmetropolitan,2022,"Cumberland County",KY,us-ky-057,"Whole county is shortage area"
Nonmetropolitan,2022,"Elliott County",KY,us-ky-063,"Whole county is shortage area"
Nonmetropolitan,2022,"Estill County",KY,us-ky-065,"Whole county is shortage area"
Nonmetropolitan,2022,"Fleming County",KY,us-ky-069,"Whole county is shortage area"
Nonmetropolitan,2022,"Floyd County",KY,us-ky-071,"Whole county is shortage area"
Nonmetropolitan,2022,"Franklin County",KY,us-ky-073,"None of county is shortage area"
Nonmetropolitan,2022,"Fulton County",KY,us-ky-075,"Whole county is shortage area"
Nonmetropolitan,2022,"Garrard County",KY,us-ky-079,"Part of county is shortage area"
Nonmetropolitan,2022,"Graves County",KY,us-ky-083,"Whole county is shortage area"
Nonmetropolitan,2022,"Grayson County",KY,us-ky-085,"Whole county is shortage area"
Nonmetropolitan,2022,"Green County",KY,us-ky-087,"Whole county is shortage area"
Nonmetropolitan,2022,"Harlan County",KY,us-ky-095,"Part of county is shortage area"
Nonmetropolitan,2022,"Harrison County",KY,us-ky-097,"Whole county is shortage area"
Nonmetropolitan,2022,"Hart County",KY,us-ky-099,"Whole county is shortage area"
Nonmetropolitan,2022,"Hickman County",KY,us-ky-105,"Whole county is shortage area"
Nonmetropolitan,2022,"Hopkins County",KY,us-ky-107,"Whole county is shortage area"
Nonmetropolitan,2022,"Jackson County",KY,us-ky-109,"Whole county is shortage area"
Nonmetropolitan,2022,"Johnson County",KY,us-ky-115,"Whole county is shortage area"
Nonmetropolitan,2022,"Knott County",KY,us-ky-119,"Whole county is shortage area"
Nonmetropolitan,2022,"Knox County",KY,us-ky-121,"Whole county is shortage area"
Nonmetropolitan,2022,"Laurel County",KY,us-ky-125,"Whole county is shortage area"
Nonmetropolitan,2022,"Lawrence County",KY,us-ky-127,"Whole county is shortage area"
Nonmetropolitan,2022,"Lee County",KY,us-ky-129,"Whole county is shortage area"
Nonmetropolitan,2022,"Leslie County",KY,us-ky-131,"Whole county is shortage area"
Nonmetropolitan,2022,"Letcher County",KY,us-ky-133,"Whole county is shortage area"
Nonmetropolitan,2022,"Lewis County",KY,us-ky-135,"Whole county is shortage area"
Nonmetropolitan,2022,"Lincoln County",KY,us-ky-137,"Whole county is shortage area"
Nonmetropolitan,2022,"Livingston County",KY,us-ky-139,"Whole county is shortage area"
Nonmetropolitan,2022,"Logan County",KY,us-ky-141,"Whole county is shortage area"
Nonmetropolitan,2022,"Lyon County",KY,us-ky-143,"Whole county is shortage area"
Nonmetropolitan,2022,"Madison County",KY,us-ky-151,"Whole county is shortage area"
Nonmetropolitan,2022,"Magoffin County",KY,us-ky-153,"Whole county is shortage area"
Nonmetropolitan,2022,"Marion County",KY,us-ky-155,"Whole county is shortage area"
Nonmetropolitan,2022,"Marshall County",KY,us-ky-157,"Whole county is shortage area"
Nonmetropolitan,2022,"Martin County",KY,us-ky-159,"Whole county is shortage area"
Nonmetropolitan,2022,"Mason County",KY,us-ky-161,"None of county is shortage area"
Nonmetropolitan,2022,"McCracken County",KY,us-ky-145,"Part of county is shortage area"
Nonmetropolitan,2022,"McCreary County",KY,us-ky-147,"Whole county is shortage area"
Nonmetropolitan,2022,"Menifee County",KY,us-ky-165,"Whole county is shortage area"
Nonmetropolitan,2022,"Mercer County",KY,us-ky-167,"Whole county is shortage area"
Nonmetropolitan,2022,"Metcalfe County",KY,us-ky-169,"Whole county is shortage area"
Nonmetropolitan,2022,"Monroe County",KY,us-ky-171,"Whole county is shortage area"
Nonmetropolitan,2022,"Montgomery County",KY,us-ky-173,"Whole county is shortage area"
Nonmetropolitan,2022,"Morgan County",KY,us-ky-175,"Whole county is shortage area"
Nonmetropolitan,2022,"Muhlenberg County",KY,us-ky-177,"Whole county is shortage area"
Nonmetropolitan,2022,"Nelson County",KY,us-ky-179,"Whole county is shortage area"
Nonmetropolitan,2022,"Nicholas County",KY,us-ky-181,"Whole county is shortage area"
Nonmetropolitan,2022,"Ohio County",KY,us-ky-183,"Whole county is shortage area"
Nonmetropolitan,2022,"Owen County",KY,us-ky-187,"Whole county is shortage area"
Nonmetropolitan,2022,"Owsley County",KY,us-ky-189,"Whole county is shortage area"
Nonmetropolitan,2022,"Perry County",KY,us-ky-193,"Whole county is shortage area"
Nonmetropolitan,2022,"Pike County",KY,us-ky-195,"Whole county is shortage area"
Nonmetropolitan,2022,"Powell County",KY,us-ky-197,"Whole county is shortage area"
Nonmetropolitan,2022,"Pulaski County",KY,us-ky-199,"Whole county is shortage area"
Nonmetropolitan,2022,"Robertson County",KY,us-ky-201,"Whole county is shortage area"
Nonmetropolitan,2022,"Rockcastle County",KY,us-ky-203,"Whole county is shortage area"
Nonmetropolitan,2022,"Rowan County",KY,us-ky-205,"None of county is shortage area"
Nonmetropolitan,2022,"Russell County",KY,us-ky-207,"Whole county is shortage area"
Nonmetropolitan,2022,"Simpson County",KY,us-ky-213,"Whole county is shortage area"
Nonmetropolitan,2022,"Taylor County",KY,us-ky-217,"Whole county is shortage area"
Nonmetropolitan,2022,"Todd County",KY,us-ky-219,"Whole county is shortage area"
Nonmetropolitan,2022,"Trimble County",KY,us-ky-223,"Whole county is shortage area"
Nonmetropolitan,2022,"Union County",KY,us-ky-225,"Whole county is shortage area"
Nonmetropolitan,2022,"Washington County",KY,us-ky-229,"Whole county is shortage area"
Nonmetropolitan,2022,"Wayne County",KY,us-ky-231,"Whole county is shortage area"
Nonmetropolitan,2022,"Webster County",KY,us-ky-233,"Whole county is shortage area"
Nonmetropolitan,2022,"Whitley County",KY,us-ky-235,"Whole county is shortage area"
Nonmetropolitan,2022,"Wolfe County",KY,us-ky-237,"Whole county is shortage area"
